code,parent_code,name,level,prefixed_id
46532-0,,Lighting sets for Christmas trees,0,2f9ec396-18e6-45ce-ad64-155b15a434e3
46910-1,,Starter motors and dual purpose starter generators,0,fce35246-9656-4512-8e1a-d042761b275f
46910-2,,Generators for internal combustion engines other than dual purpose starter generators,0,7308ecb1-9ecd-4407-87a6-ca52b43a21a8
46910-3,,Electrical lighting or visual signaling equipment for motor vehicles and cycles,0,6c6f277d-b886-43b6-bbe6-8e1e4de976e4
46910-4,,Sparking plugs,0,b4a1c6e0-8fb4-4968-8bc0-ded1d8a3d58c
46920-1,,Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),0,a3c7eb26-ecb1-4c6d-bb08-596bd2b4b24d
46920-2,,Electric burglar or fire alarms and similar apparatus,0,94972bdc-6021-4f1f-9ec9-7a9cedda8309
46930-1,,Permanent magnets,0,ef45456f-b3a7-4c20-afee-987db900b91a
46950-1,,Carbon electrodes,0,03434328-8b11-4b77-bf2f-1f36d76840b5
47110-0,,Electrical capacitors,0,6a01ac37-ebe2-4036-b2b3-a4d8fcee79b8
47120-0,,Electrical resistors (except heating resistors),0,bc2cf509-c686-43fe-9a7d-d462f9c8e4e2
47130-0,,Printed circuits,0,7c1d65dc-5de8-4112-91e4-8b95f6d2aa79
47140-1,,Color TV tubes,0,cb86e968-cb69-49a8-9e57-eee910a7e697
47140-2,,"Black and white, monochrome TV tubes",0,93e1ccea-f087-4d4b-aa4b-e508175f9e8e
47140-3,,"Television camera tubes, image converters and intensifiers and other photo-cathode tubes",0,81ea769e-f6a7-47d9-ab16-7aa9e1b623fc
47140-4,,"Cathode-ray tubes (excl. TV tubes, television camera tubes, image converters or intensifiers, other photo-cathode tubes)",0,7ea65456-82c6-4444-80b2-dd02318f7837
47140-5,,Microwave tubes excluding grid-controlled tubes and other valves and tubes,0,0daad2cb-3a26-45de-8023-c3daad04ddbd
47150-1,,"Transistors, other than photosensitive transistors",0,009347d5-e1c6-4617-845b-12bce1b7b26b
47150-2,,Photosensitive semiconductor devices; light emitting diodes,0,b046f004-98ac-45f9-927b-0614b8521edb
47150-3,,"Diodes, other than photosensitive or light emitting diodes",0,7524b81d-da17-413a-8d95-ee60e807b9c2
47160-0,,Electronic integrated circuits and microassemblies,0,31b560ce-01b9-4ef4-ba1a-8f4ce0f2dc0e
47211-1,,Transmission apparatus incorporating reception apparatus,0,9d2d4fdf-c68c-4e3f-8d6c-673fb8bce548
47212-0,,Television cameras,0,6ae54dee-3d97-4c70-ab60-801d2481bbfa
47220-1,,"Telephones, videophones",0,46193fa5-45bc-4404-978f-ac86c8d2ac9a
47220-2,,Facsimile machines,0,4a8f7d2f-53dc-491d-902a-f4b10bf8dab5
47220-3,,Telephonic or telegraphic switching apparatus,0,3d0c2251-a4f8-440d-a88e-3f6da8a23310
47310-1,,Radio receivers,0,4b9b1c8d-0714-44a4-a037-9c0ce1244006
47313-1,,Video monitors,0,e2928859-798c-433d-bc7c-0ea8e6269809
47313-2,,Television receivers,0,be3a6adf-79b2-4301-947a-959aebfd04d0
47321-1,,CD players,0,6e710af0-90eb-49d6-a8d3-b3bcb0670bee
47323-1,,Video recording or reproducing apparatus,0,14843133-5897-4c72-a477-0ac91c0f552a
47323-2,,Video camera recorders and digital cameras,0,a1fb00a0-280f-4063-9e9f-46a7a917c39d
47331-1,,Amplifiers,0,90c1b07b-0a63-4751-a098-b0097dc9e01f
47331-2,,Loudspeakers,0,d3cac251-5f42-44d5-ba6d-e3b5dc5d7e3d
47331-3,,Headphones,0,0f1b45d7-97a1-4176-8f35-be74a40eef28
47510-1,,"Magnetic media, not recorded, except cards with a magnetic stripe",0,c763ac38-4a6b-4b27-825b-80c648790797
47600-1,,Cards incorporating an electronic integrated circuit (smart card),0,41fce531-0ccc-4d8d-b058-8a537e3c1695
48110-1,,X-ray apparatus,0,5be99ab3-4737-4ac4-919b-eb7ab026eea5
48120-0,,"Medical electro-diagnostic apparatus, ultra-violet or infra-red ray apparatus",0,83c0e10d-abb9-4412-b8c7-136b169dc1da
48150-1,,"Syringes, with or without needles",0,a97b5090-cfa8-46ba-a01b-bcb93e786518
48150-2,,"Needles, catheters, cannulae and the like",0,97c1f54f-9d21-44de-9101-722e991eda20
48170-1,,Artificial joints for orthopedic purposes,0,cf4d6bbd-93dd-4919-9f05-e9affa87fb94
48170-2,,Artificial parts of the body (excl. artificial teeth and dental fittings and artificial joints),0,c1baec7e-ffb7-44eb-b45c-8673352e1a20
48170-3,,Hearing aids (excl. parts and accessories),0,c1834fbe-8b29-4f1f-86ac-c44d8cd830a8
48170-4,,Pacemakers for stimulating heart muscles (excl. parts and accessories),0,d9ece502-8d89-49db-b529-75cef0894913
48220-0,,"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus",0,62d19ba4-4bf3-4bf1-accb-5fcd1b1b83df
48252-1,,Instruments and apparatus for measuring or checking the flow or level of liquids,0,13a711d3-c2eb-41d3-b718-c959fdb72f0b
48252-2,,Instruments and apparatus for measuring or checking pressure of liquids or gasses,0,b4563855-0dd4-4242-b356-01cb59cecf50
48265-1,,Thermostats,0,b866cda5-5856-4c9f-b837-52ae087afea9
48311-1,,"Optical fibres, optical fibre bundles and cables excluding optical fibre cables, made up of individually sheathed fibres",0,5c372f6c-cc77-45b2-b6c6-4f90f5433ae3
48311-2,,Spectacle lenses of glass or other materials,0,3d3421e4-f581-4204-8094-e5a7f2090955
48311-3,,Contact lenses,0,de62945b-22f4-466a-8df8-4a4651781c08
48312-1,,Sunglasses,0,34d391d1-e3f9-4195-ae57-38efcf762c2c
48313-0,,"Frames and mountings for spectacles, goggles or the like",0,18261d0d-0156-4121-9c9e-94749b00603e
48315-1,,"Lasers, other than laser diodes",0,483915dd-3c3a-4c9a-8f42-4b7f874b012a
48321-0,,"Objective lenses for cameras, projectors or photographic enlargers or reducers",0,c44ebedb-6a48-431b-9210-75bbeb0571d6
48322-1,,Photographic (other than cinematographic) cameras,0,7269f298-3f64-4cc0-b7fc-c97e4ed67c5c
48341-0,,"Photographic plates, film, paper, paperboard or textiles, sensitised, unexposed",0,d2944607-34fe-4ebb-9e7c-10954ffd12ae
48410-0,,Watches,0,fc0beeb2-59c8-49f0-8b99-197ff7bd26f5
48420-0,,Clocks,0,fc5f2fbf-2297-437d-92d1-3b27668f4762
49111-0,,Road tractors for semi-trailers,0,6c347a16-6744-45f5-bfc3-7e46384c18da
49112-0,,Public-transport type passenger motor vehicles,0,9c73c9ca-be06-439f-a3b1-d48bf6a8f189
49113-0,,Passenger cars,0,85b5bd69-dfeb-4cf4-bff7-596f746a6cd9
49114-0,,Trucks,0,ec98aaa3-f8ba-4036-8911-6684c8248fad
49115-0,,Crane lorries,0,37e30fef-51fb-44f0-a9f4-71108ea30d44
49121-0,,"Chassis fitted with engines, for motor vehicles",0,e42e0600-3186-4223-acb2-f0d902f83b7e
49129-0,,"Parts and accessories of motor vehicles, other than chassis fitted with engines",0,86aabab3-b3f5-4c37-bc79-31dcef443117
49222-0,,"Trailers and semi-trailers of the caravan type, for housing or camping",0,55eab6ff-a2c9-4f39-952b-09d6f1257970
49311-0,,"Ships, vessels, ferry-boats for the transport of persons",0,a6c7ce46-17da-41c3-af71-6986e70f5c7f
49312-0,,Tankers,0,94fd6156-4bb1-44c8-a455-9a0b238ba3fe
49313-0,,"Refrigerated vessels (ships), except tankers",0,48dd76d5-a8a3-44dd-8f99-4b32392ab76b
49510-1,,Electric locomotives,0,0907a0f1-49ff-4aec-a7d6-7401c52e9a6b
49510-2,,Diesel and diesel-electric locomotives,0,9eb2423d-2394-49ae-9377-f882a932f019
49520-0,,"Railway or tramway coaches, self-propelled",0,d68d6208-fc52-4f2a-a658-b35f75bf4d9b
49532-0,,"Railway or tramway passenger coaches, not self-propelled",0,223edec8-f4e7-47c8-921c-d8aae486f46c
49533-0,,"Railway or tramway goods vans and wagons, not self-propelled",0,f80694fd-0212-44f3-b901-37b15814b0e5
49610-0,,"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft",0,9def6c40-c1cf-4551-911d-32295e7930df
49611-0,,"Gliders, hang gliders and other non-powered aircraft",0,96b6e6ea-4f5f-4e87-8877-d66ee55bac37
49612-0,,"Balloons, dirigibles and other non-powered aircraft",0,98242545-d7eb-498b-8394-41c143825c24
49621-1,,"Helicopters of an unladen weight not exceeding 2,000 kg",0,b6f00705-3f59-4b98-aa61-f251501d7ea0
49621-2,,"Helicopters of an unladen weight exceeding 2,000 kg",0,74d206ec-ccdb-48bd-a7e1-9ae8410e9d30
49622-0,,"Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",0,7118868d-b083-4c48-83d2-23db8e25aa10
49623-1,,"Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",0,daaf90c4-7488-4396-924e-ca490286306a
49623-2,,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",0,79b13d5f-57a5-4762-8894-70f3e50bc648
49910-1,,"Motorcycles, scooters, etc., other than those of a cylinder capacity not exceeding 50 cc; side-cars",0,c0d0d4a4-3073-4116-9194-e073d7bb5806
49921-0,,"Bicycles and other cycles, not motorized",0,8a005d76-317a-4890-b7b3-15e308c1d4a2
49922-0,,Wheelchairs,0,2ad42b22-02f3-413e-ac45-c4bee4813383
88111-0,,Food and beverage manufacturing services,0,e633f993-557d-4f67-86f8-de381de269de
88112-0,,Tobacco manufacturing services,0,39d43c1d-c090-4d07-87b7-3a65cc152e83
88121-0,,Textile manufacturing services,0,1778866d-342c-4629-8c8e-45b9d8c9b233
88122-0,,Wearing apparel manufacturing services,0,510bad64-816b-4a32-a8b8-cecab1db437b
88123-0,,Leather product manufacturing services,0,21a04b1f-11eb-47be-9ace-f09cebd0f64c
88130-0,,"Wood and cork, except furniture, and straw and plaiting material manufacturing services",0,13e3fdda-35e8-4e6a-a234-efd8396e93fc
88140-0,,Paper and paper product manufacturing services,0,afd03d76-4a52-4364-bdd3-8cfcc6eaa230
88150-0,,"Coke, refined petroleum product and nuclear fuel manufacturing services",0,64a3db57-dbff-43ed-84e1-8af4eb19c8cc
88160-0,,Chemical and chemical product manufacturing services,0,c223bee4-38ea-4629-ab6f-3a3b684f277e
88170-0,,Rubber and plastic products manufacturing services,0,a012b1b8-c201-4df0-afbb-0b5afcc33882
88180-0,,Non-metallic mineral product manufacturing services,0,630fe9d8-2506-4203-8b90-72daa81c6475
88190-0,,"Other manufacturing services, except of metal products, machinery and equipment",0,b5b793e0-5cd9-4cab-ae65-a1abc9bdf673
88213-0,,Primary metal manufacturing services,0,4d640607-3888-4caf-8fb5-4cc4aca90105
88219-0,,Other fabricated metal product manufacturing services and metalworking services,0,f9ec7998-bc74-4ee9-8a78-e6e765806c98
88221-0,,"Motor vehicle, trailer and semi-trailer manufacturing services",0,6958d17a-153f-4ee9-9079-9d4433d42be0
88229-0,,Other transport equipment manufacturing services,0,f499a5e6-c55b-4463-b59b-3c5e4a98e698
88231-0,,"Office, accounting and computing machinery manufacturing services",0,28263d3a-af38-46c2-a328-19278c7ff7a0
88232-0,,Electrical machinery and apparatus manufacturing services,0,3f620ff8-5dc4-427c-b232-20eae5e501a0
88233-0,,"Radio, television and communication equipment and apparatus manufacturing services",0,8cf09502-e203-4481-ab34-bdc46534e03f
88234-0,,"Medical precision and optical instrument, watch and clock manufacturing services",0,a21ee570-aecd-4b68-9e08-f2a17e869749
88239-0,,Other machinery and equipment manufacturing services,0,a92793a7-46ee-4450-a575-1775956454c5
